Date,Price,Open,High,Low,Vol.,Change %
3/17/2021,32.5,32.4,33.0,32.0,17.91K,0.00%
3/18/2021,32.0,32.5,33.1,31.8,33.29K,-1.54%
3/19/2021,32.0,33.0,33.0,31.5,22.51K,0.00%
3/22/2021,32.5,32.0,32.5,31.6,3.21K,1.56%
3/23/2021,32.0,32.5,32.5,32.0,8.54K,-1.54%
3/24/2021,32.4,32.3,32.5,32.1,16.90K,1.25%
3/25/2021,32.2,32.6,32.8,32.0,21.51K,-0.62%
3/26/2021,32.5,32.9,33.0,32.4,16.45K,0.93%
3/29/2021,32.4,33.2,33.2,32.2,8.14K,-0.31%
3/30/2021,33.0,33.1,33.2,32.5,9.00K,1.85%
3/31/2021,33.0,33.2,33.2,32.4,19.51K,0.00%
4/1/2021,33.3,33.2,33.3,32.7,13.80K,0.91%
4/5/2021,33.7,33.4,33.8,33.4,5.44K,1.20%
4/6/2021,35.2,33.8,35.2,33.8,14.71K,4.45%
4/7/2021,34.5,35.2,35.8,34.1,16.72K,-1.99%
4/8/2021,35.0,35.2,35.2,34.2,5.75K,1.45%
4/9/2021,35.7,35.2,35.7,35.2,4.27K,2.00%
4/12/2021,36.0,35.8,36.0,35.3,18.76K,0.84%
4/15/2021,36.0,36.0,36.5,35.7,9.80K,0.00%
4/16/2021,36.0,36.0,36.0,35.5,22.81K,0.00%
4/19/2021,35.7,36.0,36.0,35.7,14.70K,-0.83%
4/20/2021,34.8,35.7,35.9,34.8,19.26K,-2.52%
4/21/2021,35.0,34.6,35.0,33.2,19.70K,0.57%
4/22/2021,35.2,35.5,35.7,34.5,21.93K,0.57%
4/23/2021,34.9,34.5,35.0,33.3,39.58K,-0.85%
4/27/2021,33.2,33.7,33.7,33.0,27.69K,-4.87%
4/28/2021,32.6,33.0,33.5,32.6,36.86K,-1.81%
4/29/2021,33.8,33.2,34.8,33.2,15.12K,3.68%
4/30/2021,33.2,33.2,33.8,33.1,4.96K,-1.78%
5/3/2021,33.5,33.8,33.8,33.1,2.75K,0.90%
5/4/2021,33.3,33.8,33.8,32.9,23.50K,-0.60%
5/5/2021,32.9,32.8,33.7,32.7,6.54K,-1.20%
5/6/2021,33.5,32.7,33.8,32.7,7.54K,1.82%
5/7/2021,32.9,32.9,33.5,32.9,3.73K,-1.79%
5/10/2021,32.5,33.2,33.2,32.5,16.33K,-1.22%
5/11/2021,32.7,32.7,33.0,32.7,14.67K,0.62%
5/12/2021,32.5,33.0,33.0,32.4,22.79K,-0.61%
5/13/2021,32.5,32.5,32.5,32.4,3.65K,0.00%
5/17/2021,33.0,33.0,33.0,32.0,30.20K,1.54%
5/18/2021,33.3,33.0,33.9,33.0,7.14K,0.91%
5/19/2021,33.9,33.1,34.2,33.1,13.70K,1.80%
5/20/2021,33.5,33.9,33.9,33.1,4.50K,-1.18%
5/21/2021,33.8,33.8,33.9,33.0,56.11K,0.90%
5/24/2021,33.0,33.8,33.8,33.0,3.25K,-2.37%
5/25/2021,33.6,33.7,33.9,33.3,7.82K,1.82%
5/28/2021,33.8,33.6,33.9,33.0,7.10K,0.60%
5/31/2021,33.9,33.8,34.1,33.8,38.83K,0.30%
6/1/2021,34.3,34.2,34.5,33.9,16.78K,1.18%
6/2/2021,34.3,34.4,34.4,34.0,7.00K,0.00%
6/3/2021,34.3,34.5,34.5,33.8,2.54K,0.00%
6/4/2021,34.1,34.2,35.4,34.1,27.77K,-0.58%
6/7/2021,34.5,35.1,35.1,34.4,0.82K,1.17%
6/8/2021,34.4,34.0,34.5,34.0,8.45K,-0.29%
6/9/2021,33.9,34.0,34.3,33.9,3.67K,-1.45%
6/10/2021,34.4,34.0,34.5,33.9,3.65K,1.47%
6/11/2021,34.0,34.0,34.4,33.5,6.60K,-1.16%
6/14/2021,34.0,34.0,34.0,33.7,6.63K,0.00%
6/15/2021,33.5,33.8,33.9,33.4,5.15K,-1.47%
6/16/2021,33.5,33.9,33.9,33.4,26.46K,0.00%
6/17/2021,33.3,33.4,34.0,33.3,1.72K,-0.60%
6/18/2021,33.9,33.4,34.5,33.4,3.33K,1.80%
6/21/2021,34.0,34.4,34.5,33.4,7.00K,0.29%
6/22/2021,33.5,34.4,34.4,33.5,2.23K,-1.47%
6/23/2021,34.0,33.9,34.0,33.9,0.31K,1.49%
6/25/2021,33.8,34.0,34.0,33.8,5.41K,-0.59%
6/28/2021,34.5,33.9,34.5,33.8,2.17K,2.07%
6/29/2021,34.0,34.4,34.4,33.6,14.90K,-1.45%
6/30/2021,33.4,33.6,33.6,32.2,4.15K,-1.76%
7/1/2021,34.0,33.4,34.0,33.4,6.87K,1.80%
7/2/2021,34.0,34.0,34.0,33.8,1.81K,0.00%
7/5/2021,33.9,34.0,34.0,33.4,1.37K,-0.29%
7/6/2021,33.9,33.5,34.0,32.8,15.70K,0.00%
7/7/2021,33.9,33.2,33.9,33.2,0.06K,0.00%
7/8/2021,33.6,33.6,33.6,33.5,0.61K,-0.88%
7/9/2021,33.8,33.9,33.9,33.7,2.11K,0.60%
7/12/2021,33.8,33.8,33.9,33.0,12.29K,0.00%
7/13/2021,33.9,33.8,34.0,33.5,28.59K,0.30%
7/14/2021,33.4,33.5,33.8,32.5,40.49K,-1.47%
7/15/2021,33.8,34.0,34.0,33.5,1.37K,1.20%
7/16/2021,33.6,33.6,34.0,33.5,14.77K,-0.59%
7/19/2021,33.4,33.7,33.8,33.4,25.32K,-0.60%
7/20/2021,34.2,33.5,34.3,33.2,16.60K,2.40%
7/22/2021,34.4,34.2,34.5,33.9,14.93K,0.58%
7/26/2021,34.1,34.0,34.4,33.5,2.10K,-0.87%
7/27/2021,33.5,34.3,34.3,33.5,3.28K,-1.76%
7/28/2021,33.5,33.5,33.6,33.4,4.27K,0.00%
7/29/2021,34.5,33.4,34.5,33.4,20.85K,2.99%
7/30/2021,34.0,34.2,34.5,34.0,1.13K,-1.45%
8/2/2021,33.5,34.5,34.5,33.4,2.49K,-1.47%
8/3/2021,34.1,34.0,34.8,34.0,24.29K,1.79%
8/4/2021,34.4,34.5,34.5,33.8,2.11K,0.88%
8/5/2021,34.0,33.9,34.5,33.7,15.82K,-1.16%
8/6/2021,33.9,33.5,35.0,33.5,20.79K,-0.29%
8/9/2021,33.8,34.9,34.9,33.6,0.63K,-0.29%
8/10/2021,34.2,35.0,35.0,33.7,3.26K,1.18%
8/11/2021,34.3,34.0,34.3,33.6,11.21K,0.29%
8/12/2021,33.6,33.5,34.2,33.5,2.85K,-2.04%
8/13/2021,33.8,33.5,33.8,33.5,1.60K,0.60%
8/16/2021,33.5,33.8,33.8,32.5,11.81K,-0.89%
8/17/2021,33.3,33.8,34.4,33.3,1.60K,-0.60%
8/18/2021,33.7,33.4,33.9,33.4,0.93K,1.20%
8/19/2021,34.3,33.9,34.5,33.8,13.62K,1.78%
8/20/2021,34.1,34.4,34.4,33.7,15.94K,-0.58%
8/23/2021,34.1,34.1,34.2,34.0,8.25K,0.00%
8/24/2021,33.5,33.8,33.8,33.5,24.98K,-1.76%
8/25/2021,33.5,33.6,33.7,33.5,11.93K,0.00%
8/26/2021,33.6,33.7,33.7,33.2,13.96K,0.30%
8/27/2021,33.7,33.7,33.7,33.4,38.09K,0.30%
8/30/2021,33.4,33.5,33.5,33.1,39.71K,-0.89%
8/31/2021,33.0,33.1,33.1,32.0,56.08K,-1.20%
9/1/2021,32.9,32.1,32.9,32.1,5.34K,-0.30%
9/2/2021,32.0,32.6,33.0,32.0,171.78K,-2.74%
9/3/2021,32.3,32.5,33.3,32.0,42.09K,0.94%
9/6/2021,35.0,33.3,36.0,33.0,138.23K,8.36%
9/7/2021,36.0,35.0,36.3,34.4,242.32K,2.86%
9/8/2021,36.0,35.8,36.0,34.0,52.24K,0.00%
9/9/2021,36.0,35.8,36.1,35.5,32.91K,0.00%
9/10/2021,37.5,36.0,39.2,34.1,393.28K,4.17%
9/13/2021,37.3,37.2,37.8,36.1,20.09K,-0.53%
9/14/2021,36.9,36.9,37.0,36.0,29.13K,-1.07%
9/15/2021,37.0,36.7,37.8,36.2,373.80K,0.27%
9/16/2021,36.9,37.3,37.3,36.0,6.65K,-0.27%
9/17/2021,36.3,37.0,37.1,35.6,28.67K,-1.63%
9/21/2021,36.5,36.5,36.5,35.8,46.25K,0.55%
9/22/2021,35.8,36.1,36.8,35.8,34.81K,-1.92%
9/23/2021,36.0,36.0,36.8,35.8,10.98K,0.56%
9/24/2021,37.8,36.9,37.9,36.9,34.73K,5.00%
9/27/2021,36.8,37.9,37.9,36.5,7.66K,-2.65%
9/28/2021,36.8,37.1,37.9,36.8,28.02K,0.00%
9/29/2021,37.0,37.0,37.2,36.7,18.54K,0.54%
9/30/2021,37.0,37.0,37.5,36.5,0.63K,0.00%
10/1/2021,36.7,36.6,37.5,36.6,8.69K,-0.81%
10/4/2021,36.2,37.4,37.4,36.2,16.11K,-1.36%
10/5/2021,36.5,36.2,36.5,36.1,2.89K,0.83%
10/6/2021,36.8,36.8,37.1,36.7,39.95K,0.82%
10/7/2021,36.8,37.1,37.1,36.5,17.71K,0.00%
10/8/2021,36.0,36.5,36.5,36.0,32.51K,-2.17%
10/11/2021,36.9,36.0,36.9,35.1,17.96K,2.50%
10/12/2021,36.7,35.3,37.0,35.3,12.79K,-0.54%
10/13/2021,36.9,36.0,36.9,36.0,1.19K,0.54%
10/14/2021,37.0,36.0,37.0,36.0,15.06K,0.27%
10/15/2021,36.9,37.0,37.5,36.9,12.22K,-0.27%
10/18/2021,37.0,36.5,37.0,36.5,1.35K,0.27%
10/21/2021,37.5,36.6,37.5,36.5,14.05K,1.35%
10/22/2021,36.5,36.5,37.0,35.0,12.38K,-2.67%
10/25/2021,36.4,37.0,37.4,35.5,4.11K,-0.27%
10/26/2021,36.2,37.0,37.0,36.1,2.21K,-0.55%
10/27/2021,36.0,36.1,36.5,35.9,25.53K,-0.55%
10/28/2021,36.5,36.0,36.9,36.0,6.90K,1.39%
10/29/2021,37.0,36.9,37.4,36.0,6.17K,1.37%
11/1/2021,36.0,37.0,37.5,35.6,2.29K,-2.70%
11/2/2021,36.1,35.9,37.0,35.9,1.19K,0.28%
11/3/2021,37.0,37.0,37.0,36.2,1.84K,2.49%
11/5/2021,36.5,36.6,36.6,36.5,12.98K,-1.35%
11/8/2021,36.1,36.6,36.6,35.8,8.34K,-1.10%
11/9/2021,36.0,35.8,36.1,35.8,7.18K,-0.28%
11/10/2021,36.8,36.9,36.9,35.7,6.23K,2.22%
11/11/2021,36.6,36.0,36.6,36.0,5.73K,-0.54%
11/12/2021,36.3,36.6,36.9,36.1,6.57K,-0.82%
11/15/2021,36.1,35.5,36.1,35.5,24.82K,-0.55%
11/16/2021,36.8,35.5,37.0,35.5,51.99K,1.94%
11/17/2021,37.6,35.9,37.6,35.0,45.83K,2.17%
11/19/2021,36.8,37.1,37.1,36.0,5.48K,-2.13%
11/22/2021,36.0,36.8,36.8,36.0,3.32K,-2.17%
11/23/2021,35.6,35.9,35.9,35.0,21.45K,-1.11%
11/24/2021,36.4,35.5,37.0,35.5,31.18K,2.25%
11/25/2021,36.5,36.4,37.0,36.0,45.80K,0.27%
11/26/2021,36.9,36.2,37.2,36.2,5.16K,1.10%
11/29/2021,36.2,38.0,38.0,36.2,40.07K,-1.90%
11/30/2021,36.2,36.1,36.9,36.1,4.41K,0.00%
12/1/2021,36.5,36.3,37.0,36.0,6.52K,0.83%
12/2/2021,36.0,36.0,37.0,35.7,21.14K,-1.37%
12/3/2021,36.9,36.0,37.0,36.0,2.01K,2.50%
12/6/2021,40.0,36.0,40.0,36.0,40.12K,8.40%
12/7/2021,37.0,39.9,39.9,36.5,12.00K,-7.50%
12/8/2021,37.9,37.0,37.9,36.6,72.24K,2.43%
12/9/2021,38.5,37.9,38.9,37.2,17.21K,1.58%
12/10/2021,37.8,38.6,38.8,37.8,16.26K,-1.82%
12/13/2021,38.0,37.6,38.0,37.1,20.05K,0.53%
12/14/2021,38.5,38.5,38.6,37.1,21.41K,1.32%
12/15/2021,38.0,38.9,38.9,37.1,8.75K,-1.30%
12/16/2021,38.0,38.5,38.5,37.3,5.80K,0.00%
12/17/2021,38.0,38.0,38.5,38.0,15.62K,0.00%
12/20/2021,38.3,38.7,40.0,37.6,29.33K,0.79%
12/21/2021,37.8,38.3,38.3,36.5,25.76K,-1.31%
12/22/2021,39.0,36.1,39.0,36.1,14.77K,3.17%
12/23/2021,38.1,38.0,38.7,38.0,5.33K,-2.31%
12/24/2021,38.5,37.0,38.5,37.0,0.10K,1.05%
12/27/2021,37.3,37.3,37.9,37.0,15.58K,-3.12%
12/28/2021,38.4,37.0,38.4,37.0,17.76K,2.95%
12/29/2021,37.8,38.3,41.0,37.7,62.54K,-1.56%
12/30/2021,39.5,39.7,40.7,37.8,34.89K,4.50%
12/31/2021,39.4,39.4,39.4,38.7,3.77K,-0.25%
1/3/2022,38.8,38.8,39.0,38.1,14.22K,-1.52%
1/4/2022,39.0,38.9,39.0,38.0,20.53K,0.52%
1/5/2022,39.5,37.8,39.5,37.8,29.84K,1.28%
1/6/2022,40.6,39.9,40.6,39.5,463.57K,2.78%
1/7/2022,42.0,40.5,42.0,40.5,106.69K,3.45%
1/10/2022,44.1,41.5,45.5,41.5,121.69K,5.00%
1/11/2022,44.0,45.0,45.5,43.7,174.62K,-0.23%
1/12/2022,54.8,45.5,54.8,44.8,3.03M,24.55%
1/13/2022,67.0,68.5,68.5,60.0,3.01M,22.26%
1/18/2022,62.0,70.0,70.0,60.0,758.84K,-7.46%
1/19/2022,64.6,55.8,65.0,55.8,515.23K,4.19%
1/20/2022,61.9,64.5,65.9,60.0,195.10K,-4.18%
1/21/2022,58.5,62.2,62.2,57.9,122.80K,-5.49%
1/24/2022,55.7,58.0,59.7,53.8,259.17K,-4.79%
1/25/2022,50.5,55.0,55.0,50.1,343.66K,-9.34%
1/26/2022,53.0,52.4,54.9,49.2,123.42K,4.95%
1/27/2022,53.5,55.0,61.1,51.0,679.98K,0.94%
1/28/2022,53.0,55.0,55.0,50.1,125.90K,-0.93%
1/31/2022,61.0,55.0,63.0,55.0,1.03M,15.09%
2/1/2022,60.0,62.0,62.5,59.0,353.28K,-1.64%
2/2/2022,55.1,59.5,60.0,55.0,335.40K,-8.17%
2/3/2022,57.7,55.0,58.0,51.0,89.79K,4.72%
2/7/2022,55.1,55.0,57.9,55.0,33.18K,-4.51%
2/8/2022,54.0,55.1,55.1,52.5,36.24K,-2.00%
2/9/2022,52.0,52.5,55.0,50.0,78.60K,-3.70%
2/10/2022,52.1,52.0,53.0,50.0,55.60K,0.19%
2/11/2022,52.1,52.0,54.0,50.5,46.80K,0.00%
2/14/2022,56.0,54.0,58.0,54.0,117.31K,7.49%
2/15/2022,54.0,56.2,56.9,53.0,23.37K,-3.57%
2/17/2022,52.1,54.0,54.1,52.0,88.43K,-3.52%
2/18/2022,52.5,52.7,54.0,50.0,46.37K,0.77%
2/21/2022,48.0,50.1,50.1,47.0,45.71K,-8.57%
2/22/2022,49.5,45.1,51.0,45.1,27.19K,3.13%
2/23/2022,47.9,49.1,49.1,44.6,52.14K,-3.23%
2/24/2022,40.5,45.5,47.0,39.5,84.75K,-15.45%
2/25/2022,44.9,41.5,45.0,40.0,61.01K,10.86%
2/28/2022,47.9,44.9,48.0,43.0,55.64K,6.68%
3/2/2022,46.1,48.0,48.0,45.5,31.29K,-3.76%
3/3/2022,47.5,45.5,48.5,45.5,28.17K,3.04%
3/4/2022,45.5,46.0,46.0,44.0,30.40K,-4.21%
3/7/2022,47.4,45.9,47.5,43.0,30.45K,4.18%
3/8/2022,45.0,44.0,47.5,42.0,67.47K,-5.06%
3/9/2022,41.2,47.2,47.2,41.0,37.49K,-8.44%
3/10/2022,43.9,45.0,46.9,41.1,33.74K,6.55%
3/11/2022,42.0,42.2,44.8,40.0,171.18K,-4.33%
3/14/2022,42.0,43.9,43.9,40.6,3.02K,0.00%
3/15/2022,40.0,42.0,42.0,40.0,16.18K,-4.76%
3/16/2022,42.0,40.0,42.0,39.9,30.82K,5.00%
3/18/2022,43.0,42.0,44.4,41.8,19.59K,2.38%
3/21/2022,43.8,44.0,44.0,42.3,9.44K,1.86%
3/22/2022,43.0,43.5,43.5,41.2,11.19K,-1.83%
3/23/2022,43.3,41.5,43.3,41.5,8.11K,0.70%
3/24/2022,41.6,43.9,43.9,41.5,13.47K,-3.93%
3/25/2022,42.0,43.0,43.3,40.4,10.03K,0.96%
3/28/2022,39.1,41.1,41.1,38.5,62.08K,-6.90%
3/29/2022,38.0,39.5,39.9,37.1,29.16K,-2.81%
3/30/2022,38.0,38.0,39.0,35.0,198.94K,0.00%
3/31/2022,35.0,36.0,36.0,33.5,19.21K,-7.89%
4/1/2022,34.0,34.0,34.0,34.0,0.22K,-2.86%
4/4/2022,37.0,34.0,37.0,33.0,15.85K,8.82%
4/5/2022,38.7,38.6,39.0,36.0,54.31K,4.59%
4/6/2022,37.3,39.0,39.0,37.3,5.07K,-3.62%
4/7/2022,35.0,37.3,39.9,35.0,6.33K,-6.17%
4/8/2022,35.1,39.0,39.0,35.0,7.10K,0.29%
4/25/2022,33.5,33.5,33.5,30.0,8.87K,-4.56%
4/26/2022,31.0,33.0,33.0,30.5,22.29K,-7.46%
4/27/2022,36.9,33.0,36.9,32.5,30.61K,19.03%
4/28/2022,39.7,36.9,39.8,36.0,46.24K,7.59%
4/29/2022,38.0,39.7,40.0,38.0,3.74K,-4.28%
5/4/2022,38.2,39.7,40.0,38.0,2.77K,0.53%
5/5/2022,37.5,39.5,40.0,37.5,89.79K,-1.83%
5/6/2022,37.8,39.0,39.0,36.5,34.37K,0.80%
5/9/2022,36.8,36.5,38.6,36.5,4.11K,-2.65%
5/12/2022,36.5,38.6,38.6,36.0,11.07K,-0.82%
5/13/2022,37.6,37.9,37.9,37.4,14.95K,3.01%
5/17/2022,38.0,37.6,38.0,37.0,9.38K,1.06%
5/18/2022,37.0,38.0,38.0,36.2,19.86K,-2.63%
5/19/2022,36.0,36.2,37.0,36.0,10.45K,-2.70%
5/20/2022,35.0,36.1,36.1,34.0,87.16K,-2.78%
5/23/2022,36.9,36.9,38.0,34.0,85.38K,5.43%
5/24/2022,33.1,37.0,37.0,33.0,34.46K,-10.30%
5/25/2022,33.0,35.0,35.0,33.0,67.42K,-0.30%
5/26/2022,34.6,33.0,34.7,32.0,113.19K,4.85%
5/27/2022,33.0,34.6,34.6,33.0,40.10K,-4.62%
5/30/2022,33.5,33.3,33.5,33.0,5.41K,1.52%
5/31/2022,35.0,33.5,35.0,33.0,26.61K,4.48%
6/1/2022,33.2,35.0,35.0,33.2,2.90K,-5.14%
6/2/2022,33.9,33.0,33.9,32.9,1.97K,2.11%
6/3/2022,34.3,34.8,34.8,33.1,2.28K,1.18%
6/6/2022,31.6,33.5,33.5,31.6,6.72K,-7.87%
6/7/2022,31.7,32.0,33.5,31.6,14.81K,0.32%
6/8/2022,32.6,31.8,32.6,31.8,6.67K,2.84%
6/9/2022,32.9,33.4,33.4,32.0,3.38K,0.92%
6/10/2022,32.6,33.9,35.0,31.8,42.49K,-0.91%
6/13/2022,32.0,33.6,33.6,32.0,16.32K,-1.84%
6/15/2022,33.0,33.2,33.7,32.0,2.53K,3.13%
6/16/2022,33.5,33.7,33.7,32.0,9.58K,1.52%
6/17/2022,33.3,33.4,33.4,31.6,9.47K,-0.60%
6/20/2022,32.0,33.0,33.0,31.8,37.37K,-3.90%
6/21/2022,32.0,32.0,32.0,31.0,15.14K,0.00%
6/22/2022,31.5,32.0,32.0,30.2,11.62K,-1.56%
6/23/2022,31.5,32.0,32.0,30.6,2.88K,0.00%
6/24/2022,30.4,31.5,31.5,29.9,30.17K,-3.49%
6/27/2022,30.2,31.5,31.5,30.1,3.74K,-0.66%
6/28/2022,30.0,31.0,31.0,28.7,15.89K,-0.66%
6/29/2022,30.0,31.0,31.0,29.5,158.50K,0.00%
6/30/2022,30.4,29.6,31.0,29.6,31.18K,1.33%
7/1/2022,30.0,31.0,31.0,30.0,21.59K,-1.32%
7/4/2022,29.6,30.0,31.0,29.6,4.57K,-1.33%
7/5/2022,30.9,31.0,31.0,29.1,10.55K,4.39%
7/6/2022,29.3,30.0,30.0,29.2,11.49K,-5.18%
7/7/2022,29.5,29.6,29.6,29.3,5.56K,0.68%
7/8/2022,29.6,29.8,29.8,29.6,1.15K,0.34%
7/11/2022,29.7,29.8,29.8,29.5,18.66K,0.34%
7/12/2022,30.0,30.5,30.5,29.5,0.34K,1.01%
7/14/2022,30.7,30.9,30.9,30.7,0.52K,2.33%
7/15/2022,29.5,31.4,31.4,29.5,16.28K,-3.91%
7/18/2022,30.0,30.0,30.0,28.7,35.95K,1.69%
7/19/2022,31.0,30.0,31.5,30.0,24.78K,3.33%
7/20/2022,32.0,31.5,32.0,31.0,10.39K,3.23%
7/21/2022,32.0,33.0,33.0,31.0,9.38K,0.00%
7/22/2022,32.8,32.8,32.8,31.1,0.91K,2.50%
7/25/2022,32.0,32.8,32.9,31.0,10.40K,-2.44%
7/26/2022,32.0,31.0,32.0,30.5,1.12K,0.00%
7/27/2022,32.0,32.0,32.0,30.9,36.49K,0.00%
7/28/2022,32.5,32.0,32.5,30.5,48.46K,1.56%
7/29/2022,31.0,32.5,32.5,30.0,65.36K,-4.62%
8/1/2022,31.0,31.8,32.0,30.0,39.27K,0.00%
8/2/2022,32.5,31.8,32.5,31.0,44.50K,4.84%
8/3/2022,35.0,31.0,35.0,31.0,174.64K,7.69%
8/4/2022,35.6,36.0,37.5,35.6,30.89K,1.71%
8/5/2022,35.1,35.6,36.8,34.5,27.02K,-1.40%
8/8/2022,34.3,36.5,36.9,32.0,68.47K,-2.28%
8/9/2022,33.1,33.0,36.4,32.9,82.64K,-3.50%
8/10/2022,33.2,33.1,34.9,33.0,13.26K,0.30%
8/12/2022,33.4,34.0,34.5,33.0,32.58K,0.60%
8/15/2022,33.5,34.0,34.7,33.0,36.31K,0.30%
8/16/2022,33.7,33.4,34.7,33.1,50.26K,0.60%
8/17/2022,36.0,34.7,36.0,33.5,76.62K,6.82%
8/18/2022,42.2,36.0,42.2,36.0,184.54K,17.22%
8/19/2022,52.7,49.0,52.7,49.0,136.63K,24.88%
8/22/2022,59.0,58.1,65.8,55.0,903.99K,11.95%
8/23/2022,52.9,58.5,58.5,50.1,297.71K,-10.34%
8/24/2022,51.0,50.0,51.9,48.7,95.13K,-3.59%
8/25/2022,48.5,50.2,50.2,48.0,68.50K,-4.90%
8/26/2022,46.6,47.1,47.1,46.0,41.87K,-3.92%
8/29/2022,43.6,42.0,45.0,42.0,17.47K,-6.44%
8/30/2022,53.0,42.8,54.0,42.1,119.61K,21.56%
8/31/2022,50.5,53.0,53.0,49.0,33.85K,-4.72%
9/1/2022,50.0,51.0,52.0,50.0,34.89K,-0.99%
9/2/2022,48.7,51.4,51.5,48.0,43.01K,-2.60%
9/5/2022,51.0,51.5,52.5,50.1,75.74K,4.72%
9/6/2022,49.5,51.4,51.4,49.3,27.65K,-2.94%
9/7/2022,48.9,49.4,50.0,48.9,9.70K,-1.21%
9/8/2022,50.0,52.0,52.8,49.6,80.94K,2.25%
9/9/2022,48.4,49.9,49.9,48.0,54.35K,-3.20%
9/12/2022,49.1,50.0,50.0,46.9,32.78K,1.45%
9/13/2022,47.0,50.0,50.0,47.0,66.81K,-4.28%
9/14/2022,48.8,48.5,49.0,48.5,0.47K,3.83%
9/15/2022,48.0,49.0,49.0,47.3,12.14K,-1.64%
9/16/2022,47.0,48.0,48.0,46.0,17.23K,-2.08%
9/19/2022,46.6,47.0,47.0,45.2,10.85K,-0.85%
9/20/2022,46.0,48.4,48.4,45.0,12.58K,-1.29%
9/21/2022,46.9,45.5,46.9,45.5,7.02K,1.96%
9/22/2022,45.0,45.6,46.5,44.8,32.65K,-4.05%
9/23/2022,45.2,45.0,45.5,44.0,102.22K,0.44%
9/26/2022,44.5,45.5,45.5,43.5,13.83K,-1.55%
9/27/2022,44.0,44.2,45.0,43.2,9.82K,-1.12%
9/28/2022,44.0,45.0,45.0,43.5,62.33K,0.00%
9/29/2022,44.2,43.6,44.5,42.6,144.27K,0.45%
9/30/2022,44.2,42.9,44.4,42.9,1.87K,0.00%
10/3/2022,44.0,44.8,44.8,44.0,2.38K,-0.45%
10/4/2022,43.2,43.1,44.0,42.6,60.21K,-1.82%
10/5/2022,44.3,43.2,44.5,43.2,25.79K,2.55%
10/6/2022,50.0,43.2,54.0,43.0,313.64K,12.87%
10/7/2022,50.0,50.0,50.5,49.7,208.39K,0.00%
10/11/2022,49.0,50.0,50.4,48.0,88.34K,-2.00%
10/12/2022,51.5,50.4,52.0,48.0,170.44K,5.10%
10/13/2022,55.1,51.5,59.4,51.0,414.39K,6.99%
10/14/2022,67.0,54.0,68.0,54.0,2.24M,21.60%
10/17/2022,64.0,70.0,72.0,63.7,995.83K,-4.48%
10/18/2022,62.3,64.0,64.3,61.0,216.67K,-2.66%
10/19/2022,59.0,62.9,63.5,58.3,328.84K,-5.30%
10/20/2022,56.3,58.3,60.0,56.3,99.71K,-4.58%
10/21/2022,58.5,56.2,60.0,55.6,116.45K,3.91%
10/25/2022,55.0,58.0,60.0,55.0,108.48K,-5.98%
10/26/2022,56.0,55.6,57.2,55.6,57.39K,1.82%
10/27/2022,61.5,57.4,61.5,55.5,118.05K,9.82%
10/28/2022,60.1,61.4,64.0,60.0,184.67K,-2.28%
10/31/2022,60.1,59.0,62.9,59.0,52.95K,0.00%
11/1/2022,60.0,60.0,62.0,57.4,65.94K,-0.17%
11/2/2022,60.9,59.4,63.0,59.4,235.78K,1.50%
11/3/2022,58.3,61.0,61.0,57.0,63.21K,-4.27%
11/4/2022,58.8,58.4,60.0,58.2,25.42K,0.86%
11/8/2022,57.2,58.2,58.2,54.1,170.64K,-2.72%
11/9/2022,57.1,55.0,57.9,55.0,24.15K,-0.17%
11/10/2022,57.0,54.2,57.9,54.2,4.14K,-0.18%
11/11/2022,60.0,57.0,62.5,55.1,102.61K,5.26%
11/14/2022,63.5,60.0,65.5,60.0,987.03K,5.83%
11/15/2022,73.0,67.0,77.0,65.0,2.55M,14.96%
11/16/2022,70.9,73.0,73.0,68.1,339.95K,-2.88%
11/17/2022,76.1,70.3,77.0,70.3,1.88M,7.33%
11/18/2022,71.0,76.8,76.8,70.0,580.32K,-6.70%
11/21/2022,72.0,71.4,74.0,68.3,131.34K,1.41%
11/22/2022,76.5,71.0,78.9,71.0,466.59K,6.25%
11/23/2022,73.5,78.0,78.0,73.0,340.23K,-3.92%
11/24/2022,72.0,72.6,74.0,70.0,97.62K,-2.04%
11/25/2022,72.0,71.0,73.8,70.1,95.51K,0.00%
11/28/2022,69.4,71.0,72.9,69.0,148.58K,-3.61%
11/29/2022,70.0,69.9,72.8,68.1,143.96K,0.86%
11/30/2022,68.9,69.5,72.0,67.5,163.35K,-1.57%
12/1/2022,68.5,69.0,70.9,68.1,90.68K,-0.58%
12/2/2022,68.6,69.5,70.0,67.0,36.49K,0.15%
12/5/2022,67.7,68.0,69.5,67.5,36.01K,-1.31%
12/6/2022,65.9,69.4,69.4,65.8,28.30K,-2.66%
12/8/2022,68.2,65.9,68.2,65.1,48.11K,3.49%
12/9/2022,69.5,69.0,73.0,68.0,86.19K,1.91%
12/12/2022,67.9,70.9,70.9,67.7,67.35K,-2.30%
12/13/2022,65.1,67.2,67.8,65.1,68.44K,-4.12%
12/14/2022,65.9,66.0,66.9,64.1,65.63K,1.23%
12/15/2022,64.5,65.0,66.5,64.3,17.50K,-2.12%
12/16/2022,64.0,64.5,64.5,63.7,2.72K,-0.78%
12/19/2022,62.0,64.1,64.1,62.0,40.84K,-3.13%
12/20/2022,60.5,62.1,64.0,60.5,53.96K,-2.42%
